diffNuisances run on fitDiagnosticsTest.root, at 2021-12-13 08:36:43.973077 with the following options ... {'absolute_values': False, 'show_all_parameters': True, 'format': 'text', 'stol2': 0.5, 'pullDef': '', 'vtol': 0.3, 'stol': 0.1, 'plotfile': 'plots.root', 'skipFitB': False, 'sortBy': 'correlation', 'vtol2': 2.0, 'poi': 'r', 'skipFitS': False}

MuTau_stat16_TT_SRB8                             -0.08, 0.92        +0.00, 0.92       +0.00      +0.000
MuTau_stat16_TT_SRB2                             +0.51, 0.93     * +0.00, 0.94*       -0.00      -0.000
MuTau_stat16_TT_SRB15                            -0.02, 0.97        +0.00, 0.97       +0.00      +0.000
MuTau_stat16_TT_SRB14                            -0.07, 0.95        -0.00, 0.95       +0.00      +0.000
MuTau_stat16_TT_SRB13                            -0.08, 0.92        +0.00, 0.92       +0.00      +0.000
MuTau_stat16_TT_SRB12                            -0.05, 0.92        +0.00, 0.92       +0.00      +0.000
MuTau_stat16_ST_SRB9                             +0.07, 1.00        +0.00, 1.00       -0.00      -0.000
MuTau_stat16_ST_SRB8                             -0.02, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_ST_SRB7                             -0.05, 1.00        -0.00, 1.00       -0.00      -0.000
MuTau_stat16_ST_SRB3                             +0.04, 1.00        +0.00, 1.00       -0.00      -0.000
MuTau_stat16_ST_SRB2                             +0.09, 1.00        +0.00, 1.00       -0.00      -0.000
MuTau_stat16_ST_SRB15                            -0.02, 0.99        +0.00, 0.99       +0.00      +0.000
MuTau_stat16_ST_SRB14                            -0.01, 0.99        -0.00, 1.00       +0.00      +0.000
MuTau_stat16_ST_SRB13                            -0.02, 0.99        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_ST_SRB12                            -0.01, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_ST_SRB11                            -0.06, 0.99        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_ST_SRB10                            -0.02, 0.99        +0.00, 0.99       +0.00      +0.000
MuTau_stat16_OtherSM_SRB9                        +0.01, 1.00        +0.00, 1.00       -0.00      -0.000
MuTau_stat16_OtherSM_SRB8                        -0.01, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB7                        -0.02, 1.00        -0.00, 1.00       -0.00      -0.000
MuTau_stat16_OtherSM_SRB6                        -0.07, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB2                        +0.12, 1.00        +0.00, 0.99       -0.00      -0.000
MuTau_stat16_OtherSM_SRB15                       -0.00, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB14                       -0.01, 1.00        -0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB13                       -0.01, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB12                       -0.00, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB11                       -0.01, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_OtherSM_SRB10                       -0.00, 1.00        +0.00, 1.00       +0.00      +0.000
MuTau_stat16_Fake_SRB8                           -0.06, 0.95        +0.00, 0.98       +0.00      +0.000
MuTau_stat16_Fake_SRB2                           +0.32, 0.98     * +0.00, 0.99*       -0.00      -0.000
MuTau_stat16_Fake_SRB15                          -0.03, 0.96        +0.00, 0.97       +0.00      +0.000
MuTau_stat16_Fake_SRB14                          -0.08, 0.94        -0.00, 0.96       +0.00      +0.000
MuTau_stat16_Fake_SRB13                          -0.06, 0.95        +0.00, 0.97       +0.00      +0.000
MuTau_stat16_Fake_SRB12                          -0.03, 0.96        +0.00, 0.98       +0.00      +0.000
MuTau_stat16_Fake_SRB10                          -0.05, 0.96        +0.00, 0.98       +0.00      +0.000
EleTau_stat18_sig_SRB8                           -0.00, 1.00        +0.00, 0.98       +0.00      +0.000
EleTau_stat18_sig_SRB3                           -0.00, 1.00        +0.00, 0.94       -0.00      -0.000
EleTau_stat18_sig_SRB2                           -0.00, 1.00        -0.00, 0.95       -0.00      -0.000
EleTau_stat18_sig_SRB15                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_sig_SRB14                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_sig_SRB13                          +0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat18_sig_SRB12                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_sig_SRB10                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_TT_SRB8                            -0.12, 0.98        +0.00, 0.98       +0.00      +0.000
EleTau_stat18_TT_SRB3                            -0.10, 0.98        +0.00, 0.98       -0.00      -0.000
EleTau_stat18_TT_SRB2                            -0.01, 0.98        -0.00, 0.98       -0.00      -0.000
EleTau_stat18_TT_SRB15                           -0.01, 0.99        +0.00, 0.98       -0.00      -0.000
EleTau_stat18_TT_SRB14                           -0.06, 0.99        +0.00, 0.99       +0.00      +0.000
EleTau_stat18_TT_SRB13                           +0.00, 0.99        +0.00, 0.99       -0.00      -0.000
EleTau_stat18_TT_SRB10                           -0.11, 0.98        +0.00, 0.98       +0.00      +0.000
EleTau_stat18_ST_SRB9                            +0.12, 1.00        -0.00, 0.99       -0.00      -0.000
EleTau_stat18_ST_SRB8                            -0.03, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_ST_SRB3                            -0.03, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_ST_SRB2                            -0.00, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat18_ST_SRB15                           -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat18_ST_SRB14                           -0.03, 0.99        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_ST_SRB13                           +0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat18_ST_SRB12                           -0.02, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat18_ST_SRB11                           -0.01, 0.99        -0.00, 0.99       +0.00      +0.000
EleTau_stat18_ST_SRB10                           -0.04, 0.99        +0.00, 0.99       +0.00      +0.000
EleTau_stat18_OtherSM_SRB9                       +0.04, 1.01        -0.00, 1.00       -0.00      -0.000
EleTau_stat18_OtherSM_SRB8                       -0.03, 0.99        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_OtherSM_SRB7                       -0.02, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_OtherSM_SRB3                       -0.10, 0.98        +0.00, 0.99       -0.00      -0.000
EleTau_stat18_OtherSM_SRB2                       -0.01, 0.98        -0.00, 0.99       +0.00      +0.000
EleTau_stat18_OtherSM_SRB15                      -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat18_OtherSM_SRB14                      -0.11, 0.94        +0.00, 0.98       +0.00      +0.000
EleTau_stat18_OtherSM_SRB13                      +0.00, 0.99        +0.00, 0.98       -0.00      -0.000
EleTau_stat18_OtherSM_SRB12                      -0.05, 0.98        -0.00, 1.00       +0.00      +0.000
EleTau_stat18_OtherSM_SRB11                      -0.00, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat18_OtherSM_SRB10                      -0.01, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat18_Fake_SRB8                          -0.20, 0.94        +0.00, 0.97       +0.00      +0.000
EleTau_stat18_Fake_SRB3                          -0.16, 0.95        +0.00, 0.98       -0.00      -0.000
EleTau_stat18_Fake_SRB2                          -0.02, 0.97        -0.00, 0.99       +0.00      +0.000
EleTau_stat18_Fake_SRB15                         -0.02, 0.94        +0.00, 0.95       -0.00      -0.000
EleTau_stat18_Fake_SRB14                         -0.09, 0.97        +0.00, 0.97       +0.00      +0.000
EleTau_stat18_Fake_SRB13                         +0.01, 0.94        +0.00, 0.96       -0.00      -0.000
EleTau_stat17_sig_SRB9                           -0.00, 1.00        +0.00, 0.95       +0.00      +0.000
EleTau_stat17_sig_SRB3                           -0.00, 1.00        +0.00, 0.95       +0.00      +0.000
EleTau_stat17_sig_SRB15                          +0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat17_sig_SRB14                          +0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat17_sig_SRB13                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_sig_SRB12                          -0.00, 1.00        -0.00, 0.98       -0.00      -0.000
EleTau_stat17_sig_SRB11                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_TT_SRB9                            +0.33, 0.90     * +0.00, 0.92*       +0.00      +0.000
EleTau_stat17_TT_SRB3                            -0.23, 0.92        +0.00, 0.93       +0.00      +0.000
EleTau_stat17_TT_SRB15                           -0.18, 0.95        -0.00, 0.96       +0.00      +0.000
EleTau_stat17_TT_SRB14                           -0.02, 0.93        -0.00, 0.93       +0.00      +0.000
EleTau_stat17_TT_SRB13                           +0.05, 0.94        +0.00, 0.94       +0.00      +0.000
EleTau_stat17_ST_SRB9                            +0.04, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_ST_SRB6                            -0.11, 0.99        -0.00, 0.99       +0.00      +0.000
EleTau_stat17_ST_SRB3                            -0.03, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_ST_SRB15                           -0.09, 0.98        -0.00, 0.99       +0.00      +0.000
EleTau_stat17_ST_SRB14                           -0.00, 1.00        -0.00, 0.99       +0.00      +0.000
EleTau_stat17_ST_SRB13                           +0.01, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_ST_SRB12                           -0.02, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat17_ST_SRB11                           -0.03, 1.00        +0.00, 0.99       +0.00      +0.000
EleTau_stat17_ST_SRB10                           +0.04, 1.00        +0.00, 0.99       -0.00      -0.000
EleTau_stat17_ST_SRB1                            -0.08, 0.99        +0.00, 0.99       +0.00      +0.000
EleTau_stat17_OtherSM_SRB9                       +0.01, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_OtherSM_SRB6                       -0.08, 0.99        -0.00, 0.99       +0.00      +0.000
EleTau_stat17_OtherSM_SRB5                       +0.07, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat17_OtherSM_SRB3                       -0.10, 0.98        +0.00, 0.99       +0.00      +0.000
EleTau_stat17_OtherSM_SRB2                       +0.00, 0.99        +0.00, 0.99       +0.00      +0.000
EleTau_stat17_OtherSM_SRB15                      -0.00, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat17_OtherSM_SRB14                      -0.00, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat17_OtherSM_SRB13                      +0.03, 0.99        +0.00, 0.98       +0.00      +0.000
EleTau_stat17_OtherSM_SRB12                      -0.01, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat17_OtherSM_SRB11                      -0.02, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat17_OtherSM_SRB10                      +0.01, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat17_Fake_SRB9                          +0.14, 0.99        +0.00, 0.99       +0.00      +0.000
EleTau_stat17_Fake_SRB3                          -0.16, 0.96        +0.00, 0.98       +0.00      +0.000
EleTau_stat17_Fake_SRB2                          +0.00, 0.97        +0.00, 0.98       +0.00      +0.000
EleTau_stat17_Fake_SRB15                         -0.58, 0.77     * -0.00, 0.97*       +0.00      +0.000
EleTau_stat17_Fake_SRB14                         -0.01, 0.96        -0.00, 0.97       +0.00      +0.000
EleTau_stat17_Fake_SRB13                         +0.04, 0.97        +0.00, 0.97       +0.00      +0.000
EleTau_stat17_Fake_SRB12                         -0.10, 0.96        -0.00, 0.97       -0.00      -0.000
EleTau_stat17_Fake_SRB10                         +0.15, 0.97        +0.00, 0.98       -0.00      -0.000
EleTau_stat16_sig_SRB7                           -0.00, 1.00        -0.00, 0.97       -0.00      -0.000
EleTau_stat16_sig_SRB15                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat16_sig_SRB14                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat16_sig_SRB13                          +0.00, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat16_sig_SRB12                          -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_TT_SRB15                           -0.00, 0.99        -0.00, 0.99       -0.00      -0.000
EleTau_stat16_TT_SRB14                           -0.06, 0.94        -0.00, 0.93       +0.00      +0.000
EleTau_stat16_TT_SRB13                           -0.00, 0.95        +0.00, 0.95       -0.00      -0.000
EleTau_stat16_TT_SRB12                           -0.10, 0.93        +0.00, 0.92       -0.00      -0.000
EleTau_stat16_ST_SRB9                            +0.11, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB8                            -0.02, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB7                            -0.05, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB4                            +0.28, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB3                            +0.03, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB2                            +0.06, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB15                           -0.00, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB14                           -0.01, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat16_ST_SRB13                           -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB12                           -0.02, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB11                           -0.02, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat16_ST_SRB10                           +0.04, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_ST_SRB1                            -0.04, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat16_OtherSM_SRB9                       +0.01, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB8                       -0.01, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB7                       -0.01, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB6                       -0.06, 1.00        +0.00, 1.00       +0.00      +0.000
EleTau_stat16_OtherSM_SRB4                       +0.13, 1.01        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB3                       +0.03, 1.00        +0.00, 0.99       -0.00      -0.000
EleTau_stat16_OtherSM_SRB2                       +0.07, 1.00        -0.00, 0.99       -0.00      -0.000
EleTau_stat16_OtherSM_SRB15                      -0.00, 1.00        -0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB14                      -0.00, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat16_OtherSM_SRB13                      -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB12                      -0.00, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB11                      -0.00, 1.00        -0.00, 1.00       +0.00      +0.000
EleTau_stat16_OtherSM_SRB10                      +0.01, 1.00        +0.00, 1.00       -0.00      -0.000
EleTau_stat16_OtherSM_SRB1                       -0.06, 0.99        -0.00, 0.99       +0.00      +0.000
EleTau_stat16_Fake_SRB9                          +0.28, 0.98        -0.00, 0.98       -0.00      -0.000
EleTau_stat16_Fake_SRB7                          -0.21, 0.96        -0.00, 0.98       -0.00      -0.000
EleTau_stat16_Fake_SRB15                         -0.01, 0.94        -0.00, 0.94       -0.00      -0.000
EleTau_stat16_Fake_SRB14                         -0.05, 0.96        -0.00, 0.98       +0.00      +0.000
EleTau_stat16_Fake_SRB13                         -0.00, 0.95        +0.00, 0.96       -0.00      -0.000
EleTau_stat16_Fake_SRB12                         -0.08, 0.96        +0.00, 0.97       -0.00      -0.000
EleTau_stat16_Fake_SRB10                         +0.11, 0.97        +0.00, 0.98       -0.00      -0.000
EleTau_stat16_Fake_SRB1                          -0.11, 0.98        -0.00, 0.99       +0.00      +0.000
